Date,GLD,KWEB,QQQ,URA,VOO,VT
2021-09-02,169.25,44.141456604003906,369.17413330078125,18.846521377563477,388.2231750488281,97.17240905761719
2021-09-03,171.05999755859375,43.99116897583008,370.30963134765625,19.659860610961914,388.073974609375,97.3442153930664
2021-09-07,167.7100067138672,45.7695198059082,370.83367919921875,20.48141860961914,386.6394348144531,97.08198547363281
2021-09-08,167.2899932861328,44.18320083618164,369.54290771484375,20.25959587097168,386.2667236328125,96.59367370605469
2021-09-09,168.02999877929688,43.840885162353516,368.2715759277344,19.9966983795166,384.5340270996094,96.34050750732422
2021-09-10,167.17999267578125,43.29819869995117,365.4765319824219,21.639812469482422,381.56219482421875,95.85218811035156
2021-09-13,167.74000549316406,42.46329879760742,365.2242431640625,22.321704864501953,382.45654296875,96.19580841064453
2021-09-14,168.82000732421875,41.17753982543945,364.1858825683594,22.124534606933594,380.4722595214844,95.6261215209961
2021-09-15,167.8300018310547,40.50961685180664,366.89349365234375,23.562257766723633,383.6490173339844,96.20486450195312
2021-09-16,164.02999877929688,40.467872619628906,367.1457824707031,22.781776428222656,382.9874572753906,95.98783111572266
2021-09-17,163.77000427246094,40.86862564086914,362.7979736328125,20.998998641967773,379.23321533203125,95.03832244873047
2021-09-20,164.94000244140625,38.68952560424805,355.30133056640625,19.618783950805664,373.0381164550781,93.32437133789062
2021-09-21,166.0399932861328,39.299007415771484,355.7386474609375,20.037776947021484,372.67474365234375,93.61488342285156
2021-09-22,165.4199981689453,40.451171875,359.06146240234375,20.095285415649414,376.27081298828125,94.51363372802734
2021-09-23,163.50999450683594,40.56806182861328,362.3744201660156,20.202091217041016,380.8169860839844,95.57577514648438
2021-09-24,163.3000030517578,39.1821174621582,362.7144775390625,18.97796630859375,381.4503479003906,95.23081970214844
2021-09-27,163.63999938964844,40.15895462036133,359.8192138671875,20.013132095336914,380.3697814941406,95.1672592163086
2021-09-28,162.0500030517578,39.198814392089844,349.6371765136719,19.4544734954834,372.76800537109375,93.18819427490234
2021-09-29,161.32000732421875,38.4891471862793,349.06402587890625,19.166929244995117,373.3548583984375,93.07926177978516
2021-09-30,164.22000122070312,39.507728576660156,347.7815246582031,19.544843673706055,368.6256103515625,92.44379425048828
2021-10-01,164.58999633789062,38.64777755737305,349.9383850097656,19.947404861450195,373.0371398925781,93.18819427490234
2021-10-04,165.36000061035156,37.42881774902344,342.59332275390625,19.79952621459961,368.4480285644531,92.09880065917969
2021-10-05,164.58999633789062,38.414005279541016,347.218017578125,20.021347045898438,372.0276794433594,92.81600189208984
2021-10-06,165.02999877929688,38.36391067504883,349.4428405761719,19.331239700317383,373.6820373535156,92.81600189208984
2021-10-07,164.16000366210938,41.09405517578125,352.6490478515625,20.078855514526367,376.897216796875,93.73291015625
2021-10-08,164.22999572753906,41.82041931152344,350.8905029296875,19.396963119506836,376.1868591308594,93.64212036132812
2021-10-11,163.9199981689453,41.728580474853516,348.1992492675781,19.8077392578125,373.4483947753906,93.15188598632812
2021-10-12,164.66000366210938,41.09405517578125,346.9848327636719,22.116317749023438,372.7006530761719,93.07926177978516
2021-10-13,167.58999633789062,42.571834564208984,349.76348876953125,23.627981185913086,373.8970031738281,93.74195861816406
2021-10-14,168.0,41.83711624145508,356.2050476074219,22.946088790893555,380.1778564453125,95.04016876220703
2021-10-15,165.3300018310547,42.09593200683594,358.4493103027344,22.6092529296875,383.1405944824219,95.71195983886719
2021-10-18,164.9199981689453,42.42989730834961,362.0538024902344,23.677274703979492,384.3089294433594,95.802734375
2021-10-19,165.4499969482422,44.22494888305664,364.7935791015625,23.825153350830078,387.29986572265625,96.49268341064453
2021-10-20,166.89999389648438,44.63404846191406,364.3175964355469,24.326305389404297,388.80462646484375,96.84674072265625
2021-10-21,166.75,44.49211120605469,366.54248046875,23.496532440185547,389.7579650878906,96.80134582519531
2021-10-22,167.77000427246094,44.066314697265625,363.46258544921875,23.266494750976562,389.3654479980469,96.85582733154297
2021-10-25,168.92999267578125,44.141456604003906,367.18359375,23.775859832763672,391.38421630859375,97.17356872558594
2021-10-26,167.67999267578125,41.73693084716797,368.33990478515625,23.784074783325195,391.7580871582031,97.1281509399414
2021-10-27,168.1199951171875,41.41966247558594,369.1947937011719,22.50244903564453,390.0570983886719,96.55622863769531
2021-10-28,168.0800018310547,41.41966247558594,373.2947998046875,22.543527603149414,393.8704833984375,97.42774963378906
2021-10-29,166.64999389648438,39.85839080810547,375.1310119628906,22.067026138305664,394.5714416503906,97.20079040527344
2021-11-01,167.52000427246094,41.99574661254883,376.4135437011719,22.73248291015625,395.4033508300781,97.7999496459961
2021-11-02,167.16000366210938,40.409427642822266,377.9874267578125,22.658544540405273,396.9361267089844,97.818115234375
2021-11-03,165.77000427246094,40.95211410522461,382.0000305175781,24.26058006286621,399.3287658691406,98.47174835205078
2021-11-04,167.64999389648438,39.94187927246094,386.89666748046875,24.293441772460938,401.1980895996094,98.6351547241211
2021-11-05,169.83999633789062,39.10697555541992,387.265869140625,23.874446868896484,402.5626220703125,98.95289611816406
2021-11-08,170.4499969482422,40.10886001586914,386.7413330078125,25.32860565185547,403.0487060546875,99.16168975830078
2021-11-09,171.2899932861328,39.97528076171875,384.0792236328125,25.369680404663086,401.6374206542969,98.88935089111328
2021-11-10,173.14999389648438,40.8936767578125,378.434326171875,23.964818954467773,398.40350341796875,97.9361343383789
2021-11-11,174.1199951171875,43.02267837524414,379.48370361328125,24.811023712158203,398.5342712402344,98.24478149414062
2021-11-12,174.4499969482422,43.348297119140625,383.476806640625,24.761730194091797,401.49713134765625,98.89842987060547
2021-11-15,174.17999267578125,42.69706726074219,383.38934326171875,24.235931396484375,401.68408203125,98.84394073486328
2021-11-16,172.9199981689453,43.248104095458984,386.11956787109375,23.33222007751465,403.21697998046875,99.01641845703125
2021-11-17,174.5,41.88720703125,386.323486328125,23.15969467163086,402.2449645996094,98.65331268310547
2021-11-18,173.94000244140625,40.451171875,390.32635498046875,23.463668823242188,403.6375732421875,98.68961334228516
2021-11-19,172.61000061035156,40.45952606201172,392.50262451171875,22.37921142578125,402.8804931640625,98.24478149414062
2021-11-22,168.74000549316406,39.307350158691406,387.9460144042969,21.45907211303711,401.8150329589844,97.68193054199219
2021-11-23,167.27999877929688,38.956695556640625,386.1778259277344,22.469585418701172,402.3384094238281,97.66378021240234
2021-11-24,167.1199951171875,39.708106994628906,387.42138671875,22.37921142578125,403.3290710449219,97.71825408935547
2021-11-26,166.85000610351562,38.013248443603516,380.0762939453125,21.27832794189453,394.5527648925781,95.25804138183594
2021-11-29,166.6199951171875,37.50395584106445,388.32489013671875,21.68910789489746,399.3194580078125,96.10231018066406
2021-11-30,165.5,36.777584075927734,382.6218566894531,20.571792602539062,391.6740417480469,94.65887451171875
2021-12-01,166.16000366210938,36.234901428222656,376.1123046875,20.004913330078125,387.1689758300781,93.6602783203125
2021-12-02,165.24000549316406,35.75900650024414,378.8230285644531,20.621084213256836,393.07598876953125,95.10372161865234
2021-12-03,166.6300048828125,33.27098083496094,372.23577880859375,19.70915412902832,389.59912109375,94.2231216430664
2021-12-06,166.22000122070312,34.57343673706055,375.2184753417969,19.544843673706055,394.2536315917969,95.25804138183594
2021-12-07,166.80999755859375,36.08462142944336,386.51776123046875,21.00721549987793,402.35711669921875,97.22803497314453
2021-12-08,166.89999389648438,36.18480682373047,388.2471618652344,20.93327522277832,403.488037109375,97.59117126464844
